div_text;label;city;place
عباره عن جلسات ومتحف وسوق  شعبي ومطعم;2;الدمام;القرية الشعبية 
المطعم موجود بالدمام على الكورنيش;2;الدمام;القرية الشعبية 
يجمع القديم والجديد. والترفيه والتسوق;2;الدمام;القرية الشعبية 
يوجد جميع الاحتياجات الشخصية والمنزليه;2;الدمام;القرية الشعبية 
مشروع القرية الشعبية الجديد يحتوى على متحف للتراث و معرض للسيارات الكلاسيكية تجربة سياحية رائدة;2;الدمام;القرية الشعبية 
 المكان التراثي يحتاج اضافة عدد من الفعاليات لهذه البلدة التراثية ;2;العلا;بلدة العلا القديمة
 احضان التراث والحضارة ورحلة الشتاء والصيف لقضاء الوقت مع العائلة ;2;العلا;بلدة العلا القديمة
والتمتع باجواء الموسيقى  والزوار والفعاليات المتوفرة والمقاهي والمطاعم;2;العلا;بلدة العلا القديمة
العلا أكبر تراث أثري وثروة وطنية وأكبر تجمع لآثار لأقوام ;2;العلا;بلدة العلا القديمة
وحضارات غابرة من معينية، وديدانية، ونبطية، وللحيانيه. ;2;العلا;بلدة العلا القديمة
العلا التي كانت حاضرة التجارة قديمًا، نظرًا لوقوعها على طريق البخور والتوابل;2;العلا;بلدة العلا القديمة
 تعد اليوم ملتقى للسياح بلا منازع لمشاهدة آثارها وقمم ;2;العلا;بلدة العلا القديمة
البلدة القديمه ... رحم الله اهلها ... تاريخ يجب ان يحافظ عليه;2;العلا;بلدة العلا القديمة
يُعرف هذا الحي العتيق في مدينة العلا بالديرة القديمة أو البلدة;2;العلا;بلدة العلا القديمة
 وهو من المواقع التي لا تكتمل رحلتك للعلا أو مدائن صالح إلا بزيارتها;2;العلا;بلدة العلا القديمة
تقع في قلب محافظة العلا وعلى بعد كيلو مترات قليلة من المطار;2;العلا;بلدة العلا القديمة
 ومن موقع مدائن صالح الذي يزهو بكونه الموقع;2;العلا;بلدة العلا القديمة
حياكم الله في ديار عنزة ????;2;العلا;بلدة العلا القديمة
قرية تتكلم عن الماضي وعن حياه الناس سابقا;2;العلا;بلدة العلا القديمة
سكان هذي البيوت هم سكان العلا الأصليين;2;العلا;بلدة العلا القديمة
 ويتوسطه اجبل ام ناصر واعلاه قلعة العلا ;2;العلا;بلدة العلا القديمة
ويقدر عمر المكان باكثر من سنة;2;العلا;بلدة العلا القديمة
مدينة تاريخية يقال أنها كانت لقوم صالح عليه السلام;2;العلا;بلدة العلا القديمة
مدينة العلا القديمة غنية بالاثار والشواهد التراثية القديمة;2;العلا;بلدة العلا القديمة
البلدة القديمه بالعلا تحكي لنا ماضي الأجداد;2;العلا;بلدة العلا القديمة
"العلا مدينه سياحيه
";2;العلا;بلدة العلا القديمة
"يوجد بها الكثير من التراث القديم
";2;العلا;بلدة العلا القديمة
يوجد بها مدائن صالح;2;العلا;بلدة العلا القديمة
مزار رسمي ومعتمد من هيئة السياحه السعودية;2;العلا;بلدة العلا القديمة
"ممر تمر من خلاله ""عربة بدورين"" لمن لا يرغب المشي وعن يمينها ويسارها محلات.
";2;الرياض;بوليفارد الرياض 
. وجود عليه بعض المقاهي والمطاعم. العالمية ;2;الرياض;بوليفارد الرياض 
منطقة وفعاليات البوليفار يعد جوهرة موسم الرياض وقلبه النابض بالحياة ;2;الرياض;بوليفارد الرياض 
 مناسب لجميع افراد الاسرة حيث خصصت لاول مرة  في هذا الموسم مناطق ترفيهية وألعاب  للأطفال;2;الرياض;بوليفارد الرياض 
تقسيمات البضايع  كل صنف ضمن مربع متكامل;2;جده;جدة القديمة البلد 
اينما توجه عينك تجد من اللوحات التراثية والتحف  والالوان والمناظر والقطع الفنية الفريدة ;2;الدمام;القرية الشعبية 
ممزوج بين عبق الماضي الأصيل وعراقة الحاضر;2;الدمام;القرية الشعبية 
الدور الأرضي عبارة عن مجالس;2;الدمام;القرية الشعبية 
القرية عبارة عن جزء مطعم شعبي متنوع الاصناف من جميع انحاء المملكة;2;الدمام;القرية الشعبية 
لجزء الاخر متحف ;2;الدمام;القرية الشعبية 
 روية الأشياء التراثيه سبق ان استخدمتها;2;الدمام;القرية الشعبية 
الأشياء التراثيه الاغلب لم يسبق لي استخدامها تعود للاجداد والاباء القدامي رحمة الله عليهم اجمعين;2;الدمام;القرية الشعبية 
جيت هنا مع زائر عشان نشوف التراث السعودي;2;الدمام;القرية الشعبية 
سوق شعبي و أشياء كثيره تراثيه عملات واغراض عديدة ;2;الدمام;القرية الشعبية 
و حيوانات محنطه والكثير من الأوراق التاريخيه وسيارات ولوحات سيارات تراثيه;2;الدمام;القرية الشعبية 
فكرته انك تجي و تتفرج على الاشياء الموجودة بعدها تتغدى ;2;الدمام;القرية الشعبية 
لقرية الشعبية قرية ومطعم ومتحف ومحلات;2;الدمام;القرية الشعبية 
لمتحف والسوق الشعبي وأيضا من المأكولات الشعبية;2;الدمام;القرية الشعبية 
وجهه سياحية للمنطقة الشرقية والدمام بالتحديد;2;الدمام;القرية الشعبية 
مطعم ينضح بالأصالة وينتشر فيه عبق التاريخ;2;الدمام;القرية الشعبية 
المطعم عبارة عن قلعة هائلة تاريخية كبيرة تستوعب الاف الزوار في وقت واحد;2;الدمام;القرية الشعبية 
 يقدم الأطعمة السعودية من جميع المناطق وبطابع تراثي;2;الدمام;القرية الشعبية 
 تحوي مطعم متنوع الاكلات من اللحوم والاسماك والدجاج والايدامات;2;الدمام;القرية الشعبية 
